timestamp,raw_file,clean_file,status,error_message2025-11-05 22:32:52,data/raw/punjab_forecast_20251105_223252.json,,SUCCESS,
2025-11-05 23:37:10,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/kasur_weather.csv,SUCCESS,
2025-11-05 23:37:10,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/kasur_weather.csv,SUCCESS,
2025-11-05 23:37:10,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/lahore_weather.csv,SUCCESS,
2025-11-05 23:37:10,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/lahore_weather.csv,SUCCESS,
2025-11-05 23:37:11,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/multan_weather.csv,SUCCESS,
2025-11-05 23:37:11,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/multan_weather.csv,SUCCESS,
2025-11-05 23:37:11,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/okara_weather.csv,SUCCESS,
2025-11-05 23:37:12,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rahim_yar_khan_weather.csv,SUCCESS,
2025-11-05 23:37:12,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/okara_weather.csv,SUCCESS,
2025-11-05 23:37:12,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rawalpindi_weather.csv,SUCCESS,
2025-11-05 23:37:12,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rahim_yar_khan_weather.csv,SUCCESS,
2025-11-05 23:37:13,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sahiwal_weather.csv,SUCCESS,
2025-11-05 23:37:13,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rawalpindi_weather.csv,SUCCESS,
2025-11-05 23:37:13,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sheikhupura_weather.csv,SUCCESS,
2025-11-05 23:37:13,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sahiwal_weather.csv,SUCCESS,
2025-11-05 23:37:14,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sialkot_weather.csv,SUCCESS,
2025-11-05 23:37:14,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251105_233703.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
